datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,Total_sales
10/10/2018,9.0,8.01,4.1,41.2,13.0,0.0,20.0,2.0,2018,10,276,Wednesday,97.31
10/11/2018,2.0,2.33,2.1,31.0,15.0,0.0,0.0,1.0,2018,10,276,Thursday,53.43
10/12/2018,6.33,4.363,1.0,26.0,6.0,0.0,1.0,6.0,2018,10,276,Friday,50.693
10/13/2018,6.99,4.507,3.25,29.6,8.0,0.0,6.0,3.0,2018,10,276,Saturday,61.347
10/14/2018,2.34,6.01,6.2,51.7,9.0,2.0,0.0,6.0,2018,10,276,Sunday,83.25
10/15/2018,7.17,0.066,3.0,47.6,12.0,0.0,5.0,6.0,2018,10,276,Monday,80.836
10/16/2018,6.0,5.322,2.0,27.3,5.0,3.0,6.0,0.0,2018,10,276,Tuesday,54.622
10/17/2018,2.33,6.0,4.0,52.2,5.0,0.0,1.0,4.0,2018,10,276,Wednesday,74.53
10/18/2018,4.34,3.0,1.1,14.0,9.0,1.0,10.0,5.0,2018,10,276,Thursday,47.44
10/19/2018,4.0,2.066,0.0,10.6,5.0,2.0,6.0,4.0,2018,10,276,Friday,33.666
10/20/2018,2.34,2.02,2.0,33.0,9.0,0.0,34.0,5.0,2018,10,276,Saturday,87.36
10/21/2018,6.67,8.69,1.0,56.3,5.0,3.0,5.0,1.0,2018,10,276,Sunday,86.66
10/22/2018,2.66,7.01,3.3,18.8,8.0,0.0,28.0,1.3,2018,10,276,Monday,69.07
10/23/2018,2.34,2.0,0.45,44.8,9.0,1.0,11.0,3.0,2018,10,276,Tuesday,73.59
10/24/2018,4.0,2.109,5.0,37.2,7.0,0.0,10.0,1.5,2018,10,276,Wednesday,66.809
10/25/2018,5.33,5.429,3.0,52.2,12.0,0.0,33.0,3.0,2018,10,276,Thursday,113.959
10/26/2018,4.0,5.373,4.6,44.0,14.0,1.0,14.0,1.0,2018,10,276,Friday,87.973
10/27/2018,8.34,3.426,2.2,49.975,12.0,1.0,7.0,2.0,2018,10,276,Saturday,85.941
10/28/2018,5.33,5.33,1.6,53.75,9.0,3.0,13.0,3.0,2018,10,276,Sunday,94.01
10/29/2018,5.35,2.67,2.35,32.8,5.0,0.0,10.0,3.0,2018,10,276,Monday,61.169999999999995
10/30/2018,9.33,4.0,1.0,18.2,7.0,0.0,13.0,1.0,2018,10,276,Tuesday,53.53
10/31/2018,2.0,4.68,3.0,34.1,7.0,0.0,2.0,2.0,2018,10,276,Wednesday,54.78
11/1/2018,7.84,0.34,3.0,25.0,6.0,3.0,7.0,0.0,2018,11,276,Thursday,52.18
11/2/2018,5.14,1.845,0.0,32.6,8.2,0.0,1.0,3.3,2018,11,276,Friday,52.084999999999994
11/3/2018,3.0,3.0,6.2,45.4,2.0,0.0,0.0,2.0,2018,11,276,Saturday,61.599999999999994
11/4/2018,13.99,4.896,0.0,52.0,7.0,0.0,13.0,1.0,2018,11,276,Sunday,91.886
11/5/2018,6.33,2.34,6.0,29.0,14.0,0.0,13.0,2.3,2018,11,276,Monday,72.97
11/6/2018,3.33,6.68,10.55,37.7,8.0,0.0,13.0,2.5,2018,11,276,Tuesday,81.76
11/7/2018,7.0,1.863,3.0,38.9,15.0,3.0,8.0,0.0,2018,11,276,Wednesday,76.763
11/8/2018,3.0,1.573,6.0,38.0,5.0,0.0,16.0,2.0,2018,11,276,Thursday,71.57300000000001
11/9/2018,5.0,0.67,5.0,43.0,7.0,1.0,22.0,0.0,2018,11,276,Friday,83.67
11/10/2018,4.33,2.417,2.0,35.6,7.0,1.0,11.0,1.1,2018,11,276,Saturday,64.447
11/11/2018,11.0,4.246,2.0,33.65,14.0,0.0,10.0,1.0,2018,11,276,Sunday,75.896
11/12/2018,2.34,2.33,7.0,35.0,15.0,2.0,24.0,1.0,2018,11,276,Monday,88.67
11/13/2018,6.33,5.35,6.0,29.7,18.0,0.0,18.0,3.0,2018,11,276,Tuesday,86.38
11/14/2018,5.66,4.67,3.0,28.4,9.0,0.0,0.0,0.0,2018,11,276,Wednesday,50.73
11/15/2018,2.0,4.083,2.0,49.6,3.0,2.0,29.0,0.0,2018,11,276,Thursday,91.68299999999999
11/16/2018,8.33,2.66,4.0,21.5,6.0,0.0,6.0,0.4,2018,11,276,Friday,48.89
11/17/2018,8.0,2.34,1.0,39.0,5.0,0.0,13.0,2.0,2018,11,276,Saturday,70.34
11/18/2018,4.68,4.68,5.0,32.9,7.0,1.0,10.0,1.0,2018,11,276,Sunday,66.25999999999999
11/19/2018,6.01,2.44,2.0,47.2,6.0,3.0,3.0,0.0,2018,11,276,Monday,69.65
11/20/2018,5.33,3.803,4.0,31.5,4.0,1.0,10.0,3.0,2018,11,276,Tuesday,62.632999999999996
11/21/2018,7.0,2.34,3.25,22.0,5.0,0.0,5.0,1.0,2018,11,276,Wednesday,45.59
11/22/2018,8.0,7.066,3.0,22.4,9.0,0.0,15.0,2.0,2018,11,276,Thursday,66.466
11/23/2018,6.0,4.472,3.0,29.6,13.0,1.0,24.0,3.0,2018,11,276,Friday,84.072
11/24/2018,5.66,5.78,5.0,29.2,11.0,0.0,7.0,0.3,2018,11,276,Saturday,63.94
11/25/2018,5.33,3.593,3.15,19.1,6.0,1.0,3.0,2.0,2018,11,276,Sunday,43.173
11/26/2018,5.33,2.34,2.0,36.3,15.0,1.0,16.0,3.0,2018,11,276,Monday,80.97
11/27/2018,8.0,4.67,2.0,41.5,2.0,0.0,5.0,2.0,2018,11,276,Tuesday,65.17
11/28/2018,3.0,5.67,1.0,24.4,15.0,2.0,8.0,4.0,2018,11,276,Wednesday,63.07
11/29/2018,4.33,4.32,1.0,22.6,7.0,0.0,1.0,3.0,2018,11,276,Thursday,43.25
11/30/2018,1.0,3.01,1.0,22.4,3.0,0.0,0.0,2.5,2018,11,276,Friday,32.91
12/1/2018,7.0,8.779,2.05,41.0,7.0,3.0,13.0,2.0,2018,12,276,Saturday,83.82900000000001
12/2/2018,3.17,5.779,10.0,65.7,6.0,0.0,27.0,8.0,2018,12,276,Sunday,125.649
12/3/2018,6.0,5.083,2.1,44.0,13.0,0.0,13.0,1.0,2018,12,276,Monday,84.18299999999999
12/4/2018,2.5,3.0,3.0,32.2,11.0,0.0,5.0,3.0,2018,12,276,Tuesday,59.7
12/5/2018,5.33,3.726,3.5,41.3,13.0,0.0,15.0,2.0,2018,12,276,Wednesday,83.856
12/6/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,276,Thursday,0.0
12/7/2018,5.0,3.01,3.0,47.4,14.0,0.0,12.0,3.0,2018,12,276,Friday,87.41
12/8/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,276,Saturday,0.0
12/9/2018,4.66,6.69,4.1,57.7,9.0,0.0,11.0,0.0,2018,12,276,Sunday,93.15
12/10/2018,4.0,5.0,1.5,23.8,12.0,1.0,7.0,1.0,2018,12,276,Monday,55.3
12/11/2018,4.0,4.01,8.35,28.0,12.0,3.0,2.0,5.5,2018,12,276,Tuesday,66.86
12/12/2018,4.33,2.0,3.0,37.6,11.0,0.0,21.0,0.0,2018,12,276,Wednesday,78.93
12/13/2018,3.68,2.243,3.0,47.5,6.0,0.0,6.0,0.0,2018,12,276,Thursday,68.423
12/14/2018,2.0,2.0,0.2,23.4,2.0,1.0,29.0,1.0,2018,12,276,Friday,60.599999999999994
12/15/2018,4.0,2.34,3.45,62.4,5.0,0.0,26.0,2.3,2018,12,276,Saturday,105.49
12/16/2018,1.33,4.32,0.2,27.0,3.0,0.0,7.0,1.0,2018,12,276,Sunday,43.85
12/17/2018,6.34,2.01,5.0,53.0,6.0,1.0,22.0,2.0,2018,12,276,Monday,97.35
12/18/2018,0.33,2.473,1.0,34.5,12.0,3.0,9.0,2.0,2018,12,276,Tuesday,64.303
12/19/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,276,Wednesday,0.0
12/20/2018,8.34,1.66,1.0,27.0,12.0,3.0,1.0,0.0,2018,12,276,Thursday,54.0
12/21/2018,2.0,1.35,0.0,35.0,12.0,1.0,13.0,1.0,2018,12,276,Friday,65.35
12/22/2018,8.34,3.34,4.5,43.4,3.0,1.0,0.0,0.0,2018,12,276,Saturday,63.58
12/23/2018,12.33,6.406,2.3,47.7,8.0,0.0,13.0,4.0,2018,12,276,Sunday,93.736
12/24/2018,8.67,4.35,1.0,32.0,20.0,0.0,8.0,1.0,2018,12,276,Monday,75.02
12/25/2018,8.0,6.076,5.1,42.6,9.0,3.0,21.0,2.0,2018,12,276,Tuesday,96.77600000000001
12/26/2018,1.0,0.66,2.15,50.0,8.0,1.0,13.0,2.0,2018,12,276,Wednesday,77.81
12/27/2018,3.68,3.01,3.05,40.6,8.0,0.0,7.0,0.0,2018,12,276,Thursday,65.34
12/28/2018,11.67,5.845,1.0,56.4,11.0,6.0,9.0,0.0,2018,12,276,Friday,100.91499999999999
12/29/2018,6.68,5.611,1.0,68.35,5.0,0.0,7.0,2.0,2018,12,276,Saturday,95.64099999999999
12/30/2018,5.33,7.593,5.0,59.9,6.0,0.0,31.0,3.3,2018,12,276,Sunday,118.123
12/31/2018,8.0,4.66,5.2,44.5,10.0,0.0,6.0,4.0,2018,12,276,Monday,82.36
1/1/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,276,Tuesday,0.0
1/2/2019,5.33,4.397,4.15,36.8,4.0,0.0,9.0,2.0,2019,1,276,Wednesday,65.67699999999999
1/3/2019,4.33,4.836,6.25,42.4,6.0,0.0,9.0,0.0,2019,1,276,Thursday,72.816
1/4/2019,7.0,3.67,2.6,55.8,10.0,0.0,0.0,1.0,2019,1,276,Friday,80.07
1/5/2019,8.01,3.69,3.1,62.75,10.0,0.0,30.0,1.0,2019,1,276,Saturday,118.55
1/6/2019,8.33,10.01,2.25,47.4,11.0,2.0,0.0,3.0,2019,1,276,Sunday,83.99
1/7/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,276,Monday,0.0
1/8/2019,4.34,3.32,0.0,41.8,6.0,0.0,10.0,2.0,2019,1,276,Tuesday,67.46
1/9/2019,3.0,1.33,2.0,64.8,24.0,3.0,10.0,1.0,2019,1,276,Wednesday,109.13
1/10/2019,8.0,3.58,5.6,39.1,12.0,2.0,13.0,1.0,2019,1,276,Thursday,84.28
1/11/2019,5.33,7.34,3.0,61.6,12.0,0.0,6.0,0.0,2019,1,276,Friday,95.27
1/12/2019,6.66,7.02,5.0,74.5,21.2,0.0,10.0,0.0,2019,1,276,Saturday,124.38000000000001
1/13/2019,8.33,5.814,4.6,73.0,4.0,1.0,1.0,2.0,2019,1,276,Sunday,99.744
1/14/2019,9.0,9.7,3.0,51.0,10.0,0.0,18.0,0.0,2019,1,276,Monday,100.7
1/15/2019,4.33,4.33,3.65,30.4,9.0,0.0,19.0,1.0,2019,1,276,Tuesday,71.71000000000001
1/16/2019,7.5,5.066,6.0,48.8,12.0,0.0,17.0,5.0,2019,1,276,Wednesday,101.366
1/17/2019,5.34,3.68,3.7,55.6,10.0,3.0,8.0,1.0,2019,1,276,Thursday,90.32
1/18/2019,6.33,6.439,4.0,27.8,13.0,0.0,24.0,2.0,2019,1,276,Friday,83.569
1/19/2019,7.02,8.391,5.5,77.4,9.0,0.0,1.0,3.0,2019,1,276,Saturday,111.311
1/20/2019,11.67,14.463,2.1,93.05,6.0,0.0,34.0,1.0,2019,1,276,Sunday,162.28300000000002
1/21/2019,4.34,5.825,0.0,67.15,11.0,0.0,31.0,0.0,2019,1,276,Monday,119.315
1/22/2019,6.83,7.076,1.0,74.9,13.0,1.0,7.0,0.0,2019,1,276,Tuesday,110.80600000000001
1/23/2019,3.33,8.463,7.1,58.4,4.0,0.0,23.0,2.0,2019,1,276,Wednesday,106.293
1/24/2019,4.0,4.495,6.0,47.3,7.0,4.0,2.0,3.0,2019,1,276,Thursday,77.795
1/25/2019,2.33,7.18,4.0,32.65,11.0,2.0,11.0,1.0,2019,1,276,Friday,71.16
1/26/2019,7.0,8.459,2.4,97.8,11.0,1.0,13.0,1.0,2019,1,276,Saturday,141.659
1/27/2019,10.52,11.745,2.0,100.1,12.0,1.0,6.0,2.0,2019,1,276,Sunday,145.365
1/28/2019,8.5,7.109,3.0,45.0,11.0,0.0,28.0,3.0,2019,1,276,Monday,105.60900000000001
1/29/2019,5.0,5.0,3.45,38.8,10.0,2.0,15.0,0.0,2019,1,276,Tuesday,79.25
1/30/2019,6.33,5.713,2.25,52.312,8.0,0.0,11.0,1.3,2019,1,276,Wednesday,86.90499999999999
1/31/2019,1.67,11.505,2.0,62.2,8.0,1.0,20.0,2.0,2019,1,276,Thursday,108.375
2/1/2019,11.34,1.726,8.0,38.9,9.0,0.0,7.0,3.0,2019,2,276,Friday,78.966
2/2/2019,13.34,12.706,6.2,64.262,8.0,1.0,45.0,0.0,2019,2,276,Saturday,150.508
2/3/2019,6.0,9.812,5.75,47.088,10.0,1.0,5.0,4.4,2019,2,276,Sunday,89.05000000000001
2/4/2019,6.33,6.68,3.0,47.0,5.0,1.0,12.0,2.0,2019,2,276,Monday,83.00999999999999
2/5/2019,5.33,10.386,3.65,33.8,2.0,0.0,1.0,4.0,2019,2,276,Tuesday,60.166
2/6/2019,6.34,4.178,2.2,29.0,4.0,0.0,4.0,1.5,2019,2,276,Wednesday,51.218
2/7/2019,2.33,5.132,4.5,42.6,11.0,0.0,22.0,1.0,2019,2,276,Thursday,88.562
2/8/2019,2.0,6.373,7.0,50.2,9.0,3.0,12.0,5.0,2019,2,276,Friday,94.57300000000001
2/9/2019,6.68,7.383,5.0,51.65,10.0,0.0,11.0,1.0,2019,2,276,Saturday,92.713
2/10/2019,3.34,7.119,3.35,43.2,9.0,0.0,0.0,1.2,2019,2,276,Sunday,67.209
2/11/2019,8.0,7.469,6.15,30.0,10.0,0.0,5.0,3.0,2019,2,276,Monday,69.619
2/12/2019,6.66,3.34,0.0,34.6,8.2,0.0,6.0,0.5,2019,2,276,Tuesday,59.3
2/13/2019,4.0,4.01,1.0,27.2,16.0,0.0,8.0,2.0,2019,2,276,Wednesday,62.21
2/14/2019,2.33,6.517,3.15,54.5,9.0,0.0,7.0,3.0,2019,2,276,Thursday,85.497
2/15/2019,5.34,5.0,12.5,52.05,16.0,0.0,3.0,2.0,2019,2,276,Friday,95.89
2/16/2019,6.34,6.02,5.0,36.4,8.0,0.0,6.0,3.0,2019,2,276,Saturday,70.75999999999999
2/17/2019,2.34,4.416,4.0,15.162,11.2,0.0,0.0,3.1,2019,2,276,Sunday,40.217999999999996
2/18/2019,3.34,2.076,3.6,27.4,7.0,0.0,10.0,0.0,2019,2,276,Monday,53.416
2/19/2019,3.33,4.33,1.5,27.4,15.0,2.0,6.0,3.0,2019,2,276,Tuesday,62.56
2/20/2019,2.34,4.779,3.3,30.6,14.0,0.0,7.0,3.0,2019,2,276,Wednesday,65.019
2/21/2019,1.66,5.0,2.1,45.4,15.0,1.0,5.0,2.0,2019,2,276,Thursday,77.16
2/22/2019,2.33,2.0,1.2,16.0,5.0,0.0,1.0,2.0,2019,2,276,Friday,29.53
2/23/2019,5.01,2.44,3.2,38.2,13.0,0.0,0.0,1.3,2019,2,276,Saturday,63.15
2/24/2019,4.34,4.01,1.5,19.0,2.0,0.0,2.0,2.0,2019,2,276,Sunday,34.85
2/25/2019,5.34,1.423,3.0,25.2,4.0,2.0,2.0,3.0,2019,2,276,Monday,45.963
2/26/2019,2.33,3.83,5.15,27.0,8.0,0.0,3.0,3.0,2019,2,276,Tuesday,52.31
2/27/2019,5.0,0.67,1.2,13.4,9.0,0.0,1.0,7.5,2019,2,276,Wednesday,37.769999999999996
2/28/2019,0.67,3.33,4.0,34.0,2.0,1.0,35.0,3.0,2019,2,276,Thursday,83.0
3/1/2019,1.33,3.821,2.5,22.2,12.0,0.0,6.0,2.0,2019,3,276,Friday,49.851
3/2/2019,4.01,1.33,4.0,46.0,9.0,3.0,0.0,5.0,2019,3,276,Saturday,72.34
3/3/2019,8.0,4.01,1.0,20.0,5.0,0.0,10.0,0.4,2019,3,276,Sunday,48.41
3/4/2019,5.33,2.67,7.0,41.0,3.0,0.0,5.0,2.0,2019,3,276,Monday,66.0
3/5/2019,3.01,2.33,0.2,20.0,8.0,3.0,6.0,5.3,2019,3,276,Tuesday,47.839999999999996
3/6/2019,0.34,1.396,0.7,31.0,17.0,1.0,5.0,3.0,2019,3,276,Wednesday,59.436
3/7/2019,7.33,2.076,4.25,10.0,24.0,0.0,0.0,4.0,2019,3,276,Thursday,51.656
3/8/2019,2.33,3.34,0.2,33.7,4.0,1.0,0.0,4.3,2019,3,276,Friday,48.87
3/9/2019,6.34,1.67,4.0,45.2,11.0,0.0,7.0,5.0,2019,3,276,Saturday,80.21000000000001
3/10/2019,5.83,3.087,5.35,51.0,5.0,0.0,3.0,9.0,2019,3,276,Sunday,82.267
3/11/2019,14.66,3.67,2.5,26.4,10.0,3.0,11.0,3.0,2019,3,276,Monday,74.22999999999999
3/12/2019,4.33,3.373,1.5,31.85,12.0,0.0,7.0,2.0,2019,3,276,Tuesday,62.053
3/13/2019,2.67,4.34,6.0,22.0,10.0,0.0,8.0,4.0,2019,3,276,Wednesday,57.01
3/14/2019,4.0,5.67,0.2,47.2,12.0,1.0,27.0,6.0,2019,3,276,Thursday,103.07
3/15/2019,2.83,1.34,3.0,40.0,7.0,1.0,20.0,5.0,2019,3,276,Friday,80.17
3/16/2019,8.34,0.837,5.0,29.0,9.0,0.0,5.0,7.0,2019,3,276,Saturday,64.17699999999999
3/17/2019,6.68,3.723,2.0,55.0,6.0,0.0,10.0,5.0,2019,3,276,Sunday,88.40299999999999
3/18/2019,2.33,0.835,2.1,23.0,11.0,0.0,1.0,9.0,2019,3,276,Monday,49.265
3/19/2019,9.0,3.33,1.5,26.2,10.0,1.0,2.0,8.0,2019,3,276,Tuesday,61.03
3/20/2019,5.67,2.0,2.0,28.9,8.2,0.0,19.0,5.0,2019,3,276,Wednesday,70.77
3/21/2019,2.33,1.423,0.0,18.8,13.0,0.0,6.0,5.0,2019,3,276,Thursday,46.553
3/22/2019,4.66,7.043,1.1,41.0,13.0,0.0,29.0,6.0,2019,3,276,Friday,101.803
3/23/2019,6.0,3.36,4.25,15.5,7.0,0.0,1.0,5.0,2019,3,276,Saturday,42.11
3/24/2019,6.0,2.67,3.0,43.2,6.2,1.0,16.0,10.0,2019,3,276,Sunday,88.07000000000001
3/25/2019,4.84,4.523,6.0,27.0,11.0,1.0,6.0,6.0,2019,3,276,Monday,66.363
3/26/2019,4.0,5.51,3.0,36.0,11.0,0.0,19.0,9.0,2019,3,276,Tuesday,87.50999999999999
3/27/2019,6.34,7.769,3.0,25.6,12.0,1.0,0.0,9.0,2019,3,276,Wednesday,64.709
3/28/2019,1.33,6.43,1.4,14.0,6.0,0.0,7.0,1.0,2019,3,276,Thursday,37.16
3/29/2019,3.0,4.298,4.0,25.3,10.0,0.0,16.0,9.2,2019,3,276,Friday,71.798
3/30/2019,4.66,10.68,1.1,18.0,11.0,1.0,0.0,6.1,2019,3,276,Saturday,52.54
3/31/2019,7.0,4.564,1.5,27.0,8.0,1.0,5.0,9.2,2019,3,276,Sunday,63.263999999999996
4/1/2019,3.01,1.703,3.0,34.65,12.0,0.0,5.0,5.0,2019,4,276,Monday,64.363
4/2/2019,7.67,1.33,3.0,24.0,7.0,0.0,10.0,8.0,2019,4,276,Tuesday,61.0
4/3/2019,5.33,5.099,1.5,18.3,12.0,0.0,4.0,9.3,2019,4,276,Wednesday,55.528999999999996
4/4/2019,4.5,2.226,8.0,39.0,8.0,1.0,13.0,15.0,2019,4,276,Thursday,90.726
4/5/2019,6.34,4.198,4.0,25.2,7.0,0.0,3.0,4.0,2019,4,276,Friday,53.738
4/6/2019,3.34,6.01,3.0,13.2,13.0,0.0,16.0,9.3,2019,4,276,Saturday,63.849999999999994
4/7/2019,6.0,5.119,4.0,19.0,3.0,0.0,0.0,7.0,2019,4,276,Sunday,44.119
4/8/2019,5.0,4.35,3.3,10.0,8.2,0.0,4.0,3.0,2019,4,276,Monday,37.849999999999994
4/9/2019,2.83,2.0,1.0,12.0,10.0,0.0,3.0,5.0,2019,4,276,Tuesday,35.83
4/10/2019,2.34,2.746,2.0,34.0,16.2,3.0,9.0,8.0,2019,4,276,Wednesday,77.286
4/11/2019,7.33,6.156,2.0,15.9,15.0,0.0,7.0,8.0,2019,4,276,Thursday,61.386
4/12/2019,4.33,4.373,4.1,16.6,16.0,0.0,6.0,7.0,2019,4,276,Friday,58.403
4/13/2019,4.5,4.134,1.1,14.0,4.0,0.0,6.0,4.0,2019,4,276,Saturday,37.734
4/14/2019,4.0,4.406,1.0,23.0,3.0,1.0,7.0,5.5,2019,4,276,Sunday,48.906
4/15/2019,4.66,6.0,5.3,8.8,17.0,2.0,3.0,5.0,2019,4,276,Monday,51.760000000000005
4/16/2019,2.0,2.67,2.0,27.2,12.0,3.0,1.0,3.0,2019,4,276,Tuesday,52.87
4/17/2019,7.0,4.0,1.25,13.5,11.0,1.0,24.0,5.0,2019,4,276,Wednesday,66.75
4/18/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,276,Thursday,0.0
4/19/2019,3.34,2.743,1.5,25.0,17.0,0.0,6.0,2.0,2019,4,276,Friday,57.583
4/20/2019,9.0,3.769,1.5,22.4,12.0,3.0,0.0,6.0,2019,4,276,Saturday,57.669
4/21/2019,3.84,4.845,3.0,21.0,11.0,0.0,2.0,12.2,2019,4,276,Sunday,57.885000000000005
4/22/2019,8.67,1.66,4.5,51.0,12.0,0.0,31.0,9.0,2019,4,276,Monday,117.83
4/23/2019,9.0,0.34,6.1,18.4,6.0,1.0,4.0,2.0,2019,4,276,Tuesday,46.839999999999996
4/24/2019,2.34,4.747,3.0,39.1,13.0,3.0,12.0,2.0,2019,4,276,Wednesday,79.187
4/25/2019,14.01,3.59,2.0,15.0,17.0,1.0,7.0,5.4,2019,4,276,Thursday,65.0
4/26/2019,6.34,1.68,3.25,32.6,6.0,0.0,1.0,11.0,2019,4,276,Friday,61.870000000000005
4/27/2019,17.34,2.497,3.1,25.2,13.0,1.0,7.0,7.0,2019,4,276,Saturday,76.137
4/28/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,276,Sunday,0.0
4/29/2019,5.33,6.367,2.6,27.6,5.0,0.0,0.0,3.0,2019,4,276,Monday,49.897
4/30/2019,2.0,1.407,8.0,22.0,13.0,2.0,28.0,8.4,2019,4,276,Tuesday,84.807
5/1/2019,2.34,4.02,1.0,8.0,1.0,0.0,1.0,3.0,2019,5,276,Wednesday,20.36
5/2/2019,1.68,5.429,5.5,20.0,15.0,1.0,3.0,9.0,2019,5,276,Thursday,60.609
5/3/2019,4.01,2.34,3.0,24.0,11.0,3.0,16.0,8.0,2019,5,276,Friday,71.35
5/4/2019,9.0,5.43,4.25,25.0,5.0,1.0,16.0,9.0,2019,5,276,Saturday,74.68
5/5/2019,7.0,2.42,4.2,31.0,2.0,0.0,0.0,5.0,2019,5,276,Sunday,51.620000000000005
5/6/2019,4.68,0.066,2.0,23.0,11.0,2.0,9.0,3.0,2019,5,276,Monday,54.745999999999995
5/7/2019,2.66,5.519,1.0,33.4,19.0,0.0,6.0,5.0,2019,5,276,Tuesday,72.57900000000001
5/8/2019,9.0,4.033,3.0,13.0,15.0,2.0,20.0,0.0,2019,5,276,Wednesday,66.033
5/9/2019,5.0,2.33,2.1,12.5,10.0,1.0,31.0,4.0,2019,5,276,Thursday,67.93
5/10/2019,5.0,1.34,5.5,11.6,13.0,2.0,26.0,2.0,2019,5,276,Friday,66.44
5/11/2019,5.34,5.0,5.5,16.8,9.0,0.0,12.0,5.0,2019,5,276,Saturday,58.64
5/12/2019,4.67,1.68,3.1,38.8,2.0,1.0,19.0,5.0,2019,5,276,Sunday,75.25
5/13/2019,5.0,4.527,2.0,26.2,11.0,0.0,11.0,3.0,2019,5,276,Monday,62.727000000000004
5/14/2019,6.67,4.363,4.0,25.0,5.0,0.0,11.0,3.0,2019,5,276,Tuesday,59.033
5/15/2019,4.0,1.066,4.15,28.4,7.0,0.0,5.0,3.0,2019,5,276,Wednesday,52.616
5/16/2019,5.0,1.067,2.0,12.0,9.0,1.0,16.29166667,5.0,2019,5,276,Thursday,51.358666670000005
5/17/2019,2.66,1.66,2.4,28.0,18.0,2.0,4.0,2.2,2019,5,276,Friday,60.92
5/18/2019,10.0,0.34,5.1,14.0,9.0,2.0,5.0,3.0,2019,5,276,Saturday,48.44
5/19/2019,6.67,5.0,4.0,26.4,9.0,0.0,9.0,4.2,2019,5,276,Sunday,64.27
5/20/2019,3.67,6.396,5.0,21.3,11.0,4.0,13.0,5.0,2019,5,276,Monday,69.366
5/21/2019,5.34,4.0,5.1,17.6,12.2,0.0,1.0,7.0,2019,5,276,Tuesday,52.239999999999995
5/22/2019,8.16,2.836,3.15,28.2,8.0,0.0,9.0,5.0,2019,5,276,Wednesday,64.346
5/23/2019,2.33,3.34,2.0,26.1,4.0,0.0,10.0,6.0,2019,5,276,Thursday,53.77
5/24/2019,5.34,3.703,3.0,36.2,8.0,1.0,5.0,3.0,2019,5,276,Friday,65.243
5/25/2019,11.0,3.34,4.1,35.0,4.0,0.0,16.0,2.0,2019,5,276,Saturday,75.44
5/26/2019,6.33,5.31,2.0,30.0,2.6,0.0,11.0,6.0,2019,5,276,Sunday,63.24
5/27/2019,4.67,0.67,1.2,19.0,8.0,0.0,0.0,2.0,2019,5,276,Monday,35.54
5/28/2019,4.33,3.99,6.3,18.2,10.0,2.0,5.0,6.0,2019,5,276,Tuesday,55.82
5/29/2019,5.5,2.34,4.05,15.0,10.0,1.0,0.0,3.0,2019,5,276,Wednesday,40.89
5/30/2019,5.0,0.34,3.4,17.2,5.0,0.0,6.0,4.0,2019,5,276,Thursday,40.94
5/31/2019,5.99,3.363,1.0,22.662,2.0,0.0,2.0,5.0,2019,5,276,Friday,42.015
6/1/2019,3.0,1.34,6.0,21.4,1.0,0.0,8.0,4.0,2019,6,276,Saturday,44.739999999999995
6/2/2019,4.0,2.66,3.05,28.0,4.0,1.0,6.0,4.0,2019,6,276,Sunday,52.71
6/3/2019,0.33,2.505,4.0,15.4,4.0,0.0,5.0,10.0,2019,6,276,Monday,41.235
6/4/2019,6.34,2.823,5.35,28.2,9.0,1.0,12.0,5.0,2019,6,276,Tuesday,69.713
6/5/2019,5.0,1.77,2.1,26.1,7.0,0.0,1.0,2.0,2019,6,276,Wednesday,44.97
6/6/2019,7.67,2.076,6.35,27.0,7.0,2.0,11.0,4.0,2019,6,276,Thursday,67.096
6/7/2019,6.0,2.67,2.0,22.0,6.0,0.0,16.0,0.0,2019,6,276,Friday,54.67
6/8/2019,3.0,3.66,1.0,22.4,12.0,0.0,0.0,2.1,2019,6,276,Saturday,44.160000000000004
6/9/2019,9.33,1.033,8.0,16.5,7.0,4.0,0.0,5.0,2019,6,276,Sunday,50.863
6/10/2019,3.0,1.34,2.0,15.0,7.0,0.0,6.0,12.0,2019,6,276,Monday,46.34
6/11/2019,11.34,3.33,10.5,25.0,9.0,0.0,7.0,6.0,2019,6,276,Tuesday,72.17
6/12/2019,8.0,3.406,1.0,16.2,11.0,0.0,1.0,7.0,2019,6,276,Wednesday,47.606
6/13/2019,0.68,3.02,0.25,19.4,2.0,0.0,2.0,9.0,2019,6,276,Thursday,36.349999999999994
6/14/2019,3.18,3.35,3.0,15.0,2.0,1.0,0.0,6.0,2019,6,276,Friday,33.53
6/15/2019,7.0,3.463,5.0,15.0,13.0,0.0,7.0,8.0,2019,6,276,Saturday,58.463
